household_id,district,latitude,longitude,distribution_date,household_size,baseline_fuel_kg_person_week,distance_to_market_km,elevation_m,usage_month_1,usage_month_2,usage_month_3,usage_month_4,usage_month_5,usage_month_6,avg_usage,fuel_reduction_pct,is_at_risk
HH-02014,Nyabihu,-1.603185,29.473876,2023-12-16,5.0,12.8,14.0,2625,61.0,52.5,58.1,59.4,56.2,56.2,57.23333333333333,-3.4713541666666656,1
HH-00274,Gakenke,-1.710148,29.89037,2024-04-22,5.0,5.7,4.0,2091,26.5,22.8,26.1,22.7,22.3,23.6,24.0,-3.210526315789474,1
HH-03861,Rulindo,-1.792059,30.051087,2024-03-02,4.0,8.8,10.3,1826,26.0,27.053943298969074,31.1,29.1,33.2,27.8,29.042323883161515,-2.30026407763199,1
HH-04168,Nyabihu,-1.556462,29.523677,2023-10-21,3.0,5.7,6.5,2270,14.6,15.3,14.0,15.3,13.0,13.5,14.283333333333333,-1.505847953216374,1
HH-06389,Musanze,-1.459858,29.553647,2024-02-08,5.0,10.8,2.3,1756,40.5,48.5,38.4,44.5,52.6,45.1,44.93333333333334,-3.160493827160494,1
HH-03789,Nyabihu,-1.585623,29.450875,2024-03-27,2.0,9.6,4.4777974683544315,2253,19.0,18.0,16.8,15.5,18.3,20.5,18.016666666666666,-0.876736111111111,1
HH-05184,Gakenke,-1.667327,29.893431,2023-03-09,1.0,9.6,2.0,1736,5.2,3.7,4.2,3.5,5.0,3.8,4.233333333333333,0.5590277777777778,0
HH-00395,Musanze,-1.484353,29.619929,2024-03-20,6.0,9.5,1.3,1898,51.4,56.2,46.0,51.0,50.2,51.9,51.11666666666667,-4.3807017543859645,1
HH-00584,Musanze,-1.454816,29.599982,2023-02-25,6.0,11.3,5.0,1714,37.1,28.0,33.6,32.9,34.4,23.8,31.633333333333336,-1.7994100294985251,1
HH-07866,Gakenke,-1.454816,29.599982,2023-03-25,4.0,9.1,5.7,2085,15.8,17.8,20.8,17.5,18.4,18.3,18.1,-0.9890109890109893,1
HH-07973,Nyabihu,-1.61654,29.531284,2023-09-25,5.0,8.6,1.3,2530,36.4,38.3,38.9,38.8,40.9,45.8,39.849999999999994,-3.6337209302325575,1
HH-07416,Burera,-1.404271,29.808071,2023-07-24,4.0,10.8,9.2,1905,40.5,37.9,38.8,37.0,41.8,39.6,39.266666666666666,-2.635802469135802,1
HH-06582,Gakenke,-1.714879,29.863662,2023-12-15,4.0,11.0,4.4,2099,44.0,32.8,31.7,44.4,42.6,32.7,38.03333333333333,-2.4575757575757575,1
HH-07647,Burera,-1.714879,29.863662,2024-06-09,5.0,9.7,2.3,1994,45.4,45.7,48.9,44.7,37.2,38.0,43.31666666666666,-3.465635738831615,1
HH-06478,Nyabihu,-1.5855,29.525983,2023-02-26,5.0,8.9,2.7,2598,34.5,37.0,39.4,46.4,26.663943298969073,38.1,37.01065721649484,-3.158500810842117,1
HH-00521,Burera,-1.465462,29.807238,2023-07-31,5.0,9.4,5.1,1834,35.2,49.3,43.8,48.7,40.7,51.6,44.88333333333333,-3.774822695035461,1
HH-01764,Burera,-1.435237,29.74952,2024-03-12,5.0,6.8,0.9,2311,15.2,19.5,14.1,12.4,14.3,12.9,14.733333333333334,-1.166666666666667,1
HH-01876,Burera,-1.457753,29.81325,2024-03-05,5.0,7.0,0.6,1688,32.3,25.3,32.1,37.7,34.0,26.4,31.299999999999997,-3.471428571428571,1
HH-05356,Musanze,-1.468723,29.678116,2024-05-06,4.0,9.0,5.4,1894,27.28855670103093,32.7,30.8,37.7,30.1,30.9,31.581426116838486,-2.5090473463153873,1
HH-03966,Rulindo,-1.750941,29.96003,2024-04-30,7.0,9.8,7.5,1726,27.0,32.9,37.1,39.2,39.7,24.9,33.46666666666666,-2.414965986394557,1
HH-03345,Burera,-1.452183,29.745287,2023-11-29,1.0,9.2,2.3,2088,7.4,8.6,9.2,9.2,8.6,9.7,8.783333333333333,0.045289855072463706,1
HH-02254,Rulindo,-1.753258,30.005337,2023-11-02,2.0,6.8,2.0,1569,8.3,5.6,7.6,6.8,5.6,6.7,6.766666666666667,0.004901960784313708,1
HH-03225,Nyabihu,-1.628242,29.460166,2024-01-12,7.0,6.5,3.7,2236,24.2,24.1,16.6,21.2,25.4,20.3,21.96666666666667,-2.37948717948718,1
HH-00527,musanze,-1.522054,29.603712,2023-10-15,2.0,6.6,1.8,1717,5.3,6.7,4.9,5.1,5.6,6.2,5.633333333333334,0.14646464646464635,1
HH-02947,Burera,-1.404278,29.722834,2023-11-28,4.0,10.0,0.7,1809,33.9,32.3,32.0,36.2,26.663943298969073,34.0,32.51065721649484,-2.2510657216494843,1
HH-04474,Musanze,-1.538341,29.565459,2023-11-09,4.0,7.8,0.6,1970,27.0,29.6,29.4,29.8,32.6,33.3,30.28333333333333,-2.882478632478632,1
HH-03900,Rulindo,-1.71624,30.028309,2023-03-06,4.0,11.6,0.5,1598,25.0,26.4,23.7,27.1,17.2,24.7,24.016666666666666,-1.0704022988505746,1
HH-05656,Nyabihu,-1.642663,29.477645,2024-02-22,5.0,11.2,9.8,2267,27.2,20.8,28.3,22.8,26.9,27.4,25.566666666666666,-1.2827380952380953,1
HH-00693,Burera,-1.45961,29.824692,2024-02-18,6.0,4.3,3.4,1748,25.2,24.2,24.6,21.1,22.5,21.7,23.216666666666665,-4.39922480620155,1
HH-07559,Burera,-1.448372,29.721819,2023-05-04,3.0,7.3,3.8,1723,10.1,11.7,9.3,10.2,8.7,9.5,9.916666666666666,-0.35844748858447484,1
HH-04445,Musanze,-1.513593,29.641171,2023-03-06,1.0,5.8,1.6,1772,2.8,2.6,2.0,2.7,2.5,26.51715206185567,6.519525343642612,-0.12405609373148485,1
HH-03634,Musanze,-1.535955,29.606144,2023-10-25,6.0,11.9,5.7,1609,30.0,33.2,30.1,30.4,30.9,28.0,30.433333333333337,-1.5574229691876755,1
HH-05806,Nyabihu,-1.612364,29.484161,2023-05-02,4.0,11.4,4.6,2480,19.6,27.6,20.3,19.2,17.6,15.6,19.983333333333334,-0.7529239766081872,1
HH-01051,Gakenke,-1.662006,29.880528,2023-11-15,6.0,11.3,4.3,2026,56.4,64.4,68.5,67.8,57.3,58.5,62.150000000000006,-4.500000000000001,1
HH-00591,Nyabihu,-1.633074,29.499621,2024-02-10,4.0,5.4,8.6,2715,18.9,19.8,19.5,23.1,18.7,18.0,19.666666666666668,-2.6419753086419755,1
HH-00520,Nyabihu,-1.616144,29.529346,2024-01-18,5.0,8.8,1.7,2270,23.0,17.7,16.6,15.7,22.2,22.1,19.55,-1.221590909090909,1
HH-03381,Musanze,-1.537647,29.577532,2023-10-26,6.0,9.1,9.6,1543,28.2,22.7,26.95904639175258,22.7,24.0,25.3,24.976507731958762,-1.7446711793361278,1
HH-03677,Nyabihu,-1.558335,29.495865,2023-04-12,3.0,8.6,1.1,2398,21.1,25.9,21.2,23.5,25.7,23.2,23.433333333333334,-1.7248062015503878,1
HH-05777,Burera,-1.415132,29.825574,2023-08-22,4.0,6.2,4.2,2092,25.5,20.6,22.8,22.8,26.663943298969073,23.2,23.593990549828177,-2.8054823467464804,1
HH-06598,Musanze,-1.488564,29.559882,2023-07-13,3.0,9.1,0.7,1525,23.3,21.9,29.1,24.1,23.4,23.3,24.183333333333337,-1.657509157509158,1
HH-05180,Gakenke,-1.740075,29.864843,2024-01-14,6.0,9.8,11.9,2176,51.8,44.3,57.7,48.9,62.1,58.7,53.916666666666664,-4.501700680272108,1
HH-01608,Rulindo,-1.740116,29.987956,2023-04-10,6.0,9.1,3.6,1791,45.1,53.4,40.6,47.7,55.5,50.3,48.76666666666667,-4.3589743589743595,1
HH-03611,Burera,-1.443072,29.737932,2023-05-08,5.0,10.0,11.6,1839,46.9,50.3,40.9,47.6,53.5,54.9,49.01666666666666,-3.901666666666666,1
HH-07629,Gakenke,-1.693496,29.831706,2024-02-15,5.0,14.1,7.3,2201,49.9,51.2,66.0,58.9,57.8,63.2,57.833333333333336,-3.1016548463356974,1
HH-07997,Nyabihu,-1.642863,29.520224,2023-08-07,6.0,4.0,9.9,2433,21.6,21.2,23.7,22.9,21.1,17.9,21.400000000000002,-4.3500000000000005,1
HH-01810,Nyabihu,-1.568941,29.477388,2024-06-17,4.0,10.0,7.7,2578,31.9,29.7,37.6,37.1,37.6,36.6,35.08333333333333,-2.508333333333333,1
HH-00792,Burera,-1.464152,29.772077,2023-10-19,6.0,10.7,3.1,1952,27.28855670103093,26.5,35.7,23.9,35.4,21.4,28.36475945017182,-1.6509120981468994,1
HH-00793,Burera,-1.403302,29.779962,2023-11-05,1.0,7.2,1.2,2122,7.1,7.0,6.8,6.6,26.663943298969073,6.6,10.127323883161512,-0.40657276155021005,1
HH-07736,Burera,-1.449387,29.70659,2023-09-02,5.0,6.8,0.9,1693,18.5,17.2,14.0,16.2,17.9,16.5,16.71666666666667,-1.4583333333333335,1
HH-01856,Musanze,-1.483913,29.6461,2024-04-03,2.0,4.5,7.9,1624,3.9,3.6,4.8,5.1,5.0,4.5,4.483333333333333,0.0037037037037036904,1
HH-01981,Nyabihu,-1.617791,29.484327,2024-02-27,5.0,7.4,2.3,2796,16.5,17.0,14.0,21.7,12.5,14.9,16.1,-1.1756756756756757,1
HH-03234,Nyabihu,-1.552671,29.514881,2025-06-15,6.0,7.1,8.6,2357,42.0,39.2,43.3,33.4,35.9,36.8,38.43333333333334,-4.413145539906104,1
HH-03599,Musanze,-1.519939,29.61356,2023-04-23,4.0,11.6,2.3,2010,26.0,16.9,21.5,24.2,19.9,21.3,21.633333333333336,-0.8649425287356325,1
HH-00934,burera,-1.492391,29.835098,2023-05-01,7.0,9.2,2.5,1686,31.1,37.7,29.2,31.9,26.3,21.0,29.533333333333335,-2.2101449275362324,1
HH-03964,Burera,-1.416048,29.834732,2023-04-11,3.0,9.6,5.3,1848,26.2,26.8,26.0,21.9,26.663943298969073,26.51715206185567,25.680182560137457,-1.6750190166809853,1
HH-07178,Rulindo,-1.795959,29.977172,2024-03-02,6.0,5.8,12.9,1628,18.4,15.6,14.8,15.0,15.5,15.2,15.75,-1.7155172413793103,1
HH-05627,Musanze,-1.528923,29.648038,2023-12-24,3.0,4.0,2.2,1768,4.9,5.6,4.6,6.4,6.7,4.5,5.45,-0.36250000000000004,1
HH-05507,Burera,-1.411599,29.71403,2024-05-16,7.0,9.29974689951911,3.9,2171,62.0,74.9,67.7,62.0,59.1,59.3,64.16666666666667,-5.899829356644613,1
HH-07426,Musanze,-1.523553,29.665141,2024-06-13,2.0,4.8,1.8,1819,7.9,9.4,9.3,8.3,7.3,26.51715206185567,11.452858676975945,-1.3860122243699886,1
HH-04180,MUSANZE,-1.483693,29.630331,2023-04-06,5.0,8.8,0.7,1715,23.6,18.2,23.1,22.0,23.5,16.0,21.066666666666666,-1.3939393939393938,1
HH-04027,Musanze,-1.541156,29.7,2024-04-21,5.0,9.4,2.1,2098,26.4,19.3,22.8,24.5,17.8,15.5,21.05,-1.2393617021276595,1
HH-07236,Burera,-1.465442,29.739304,2023-06-01,2.0,7.3,2.3,1589,12.8,13.8,12.1,15.1,11.1,14.7,13.266666666666667,-0.8173515981735161,1
HH-04117,Gakenke,-1.714838,29.765424,2023-10-23,6.0,8.6,5.9,1994,26.1,25.8,29.5,23.6,24.6,24.0,25.599999999999998,-1.9767441860465118,1
HH-00989,Musanze,-1.463599,29.60225,2023-06-29,3.0,4.9,6.2,1746,14.7,12.7,13.3,13.3,13.0,12.2,13.200000000000001,-1.6938775510204083,1
HH-06179,Nyabihu,-1.570847,29.512722,2024-04-27,6.0,9.8,4.4777974683544315,2268,29.7,29.5,23.9,25.7,26.2,32.4,27.900000000000002,-1.846938775510204,1
HH-03454,Musanze,-1.541183,29.662727,2024-03-01,3.0,8.9,6.9,1914,11.8,27.053943298969074,13.2,10.0,12.8,11.3,14.358990549828178,-0.6133697246997952,1
HH-07310,Nyabihu,-1.55543,29.481009,2023-08-13,2.0,10.8,1.5,2426,12.0,11.8,8.6,10.9,7.3,8.4,9.833333333333332,0.08950617283950635,1
HH-03779,Rulindo,-1.716612,30.080044,2023-03-29,7.0,5.5,6.2,1962,27.28855670103093,22.1,19.9,17.3,13.9,14.1,19.098092783505155,-2.4723805060918465,1
HH-05659,Gakenke,-1.642702,29.827122,2024-02-04,4.0,7.9,4.8,2146,29.5,24.6,30.8,26.5,27.1,29.7,28.03333333333333,-2.548523206751055,1
HH-06719,Musanze,-1.494515,29.594511,2023-12-25,5.0,9.5,1.7,1900,22.6,24.1,24.1,22.8,24.6,19.4,22.933333333333337,-1.4140350877192986,1
HH-03094,Rulindo,-1.74554,29.993911,2023-11-08,6.0,8.2,8.9,1877,27.28855670103093,23.4,25.7,22.8,17.5,18.6,22.548092783505155,-1.74976741262258,1
HH-03156,Burera,-1.448768,29.722536,2023-12-01,3.0,9.8,8.2,1932,26.4,31.0,26.4,30.6,26.1,27.4,27.983333333333334,-1.855442176870748,1
HH-05070,Nyabihu,-1.583018,29.535398,2023-03-10,5.0,8.6,1.9,2139,38.5,31.1,43.2,39.8,37.8,37.9,38.05,-3.4244186046511627,1
HH-05807,Musanze,-1.480452,29.691997,2023-07-30,3.0,6.3,2.3,2021,10.0,9.3,9.6,6.8,6.8,6.4,8.149999999999999,-0.29365079365079344,1
HH-03202,Burera,-1.486988,29.790032,2023-10-19,4.0,7.7,1.0,1862,16.8,18.7,13.5,10.2,14.6,12.9,14.450000000000001,-0.8766233766233767,1
HH-06463,Gakenke,-1.642725,29.874863,2023-11-04,5.0,7.0,1.4,1841,30.3,29.2,28.0,32.6,31.7,28.5,30.049999999999997,-3.2928571428571423,1
HH-01099,Rulindo,-1.760164,29.975228,2023-06-15,4.0,13.3,2.8,1832,45.2,44.6,47.8,47.0,47.5,45.2,46.21666666666667,-2.474937343358396,1
HH-06652,Gakenke,-1.709974,29.867956,2023-02-26,3.0,8.2,1.5,2122,23.1,22.0,18.9,22.3,21.3,20.8,21.400000000000002,-1.6097560975609762,1
HH-02845,Burera,-1.428297,29.843816,2023-05-04,3.0,9.7,1.0,2045,23.4,25.7,23.8,22.0,22.5,25.7,23.849999999999998,-1.458762886597938,1
HH-00887,Rulindo,-1.742111,30.015624,2023-02-23,4.0,6.4,14.3,1848,22.8,20.5,19.0,26.9,24.0,23.1,22.716666666666665,-2.549479166666666,1
HH-07891,Nyabihu,-1.569267,29.536742,2023-07-13,6.0,10.3,1.1,2401,29.2,30.9,26.0,25.3,27.7,27.1,27.7,-1.6893203883495143,1
HH-06313,Rulindo,-1.762694,29.970929,2024-04-11,5.0,7.7,2.1,1629,36.2,40.7,34.3,28.0,33.4,39.9,35.416666666666664,-3.5995670995670994,1
HH-00516,Nyabihu,-1.566461,29.462854,2024-02-09,4.0,10.1,0.6,2254,22.3,22.9,22.0,19.7,15.2,15.3,19.566666666666666,-0.9372937293729373,1
HH-07383,Gakenke,-1.6219,29.77737,2023-11-09,6.0,9.3,0.6,2185,30.3,28.3,28.8,29.6,26.2,21.4,27.433333333333334,-1.9498207885304657,1
HH-04734,Nyabihu,-1.622701,29.4779,2024-02-25,5.0,10.0,4.0,2344,21.8,23.1,26.95904639175258,24.0,24.2,19.7,23.29317439862543,-1.329317439862543,1
HH-01454,Burera,-1.428186,29.835326,2023-06-21,6.0,10.5,1.3,2047,54.7,53.9,57.1,62.0,62.0,59.0,58.11666666666667,-4.534920634920635,1
HH-03554,Burera,-1.449887,29.809087,2024-05-04,3.0,9.29974689951911,0.7,1833,18.8,23.7,23.0,26.3,17.5,23.3,22.099999999999998,-1.3764087602365596,1
HH-03610,Gakenke,-1.449887,29.809087,2023-04-28,5.0,10.5,2.2,2227,48.2,46.7,39.7,47.5,44.5,45.5,45.35,-3.3190476190476192,1
HH-04666,Rulindo,-1.725903,30.087517,2024-01-22,3.0,10.4,4.5,1829,25.4,26.8,25.0,28.9,24.2,29.8,26.683333333333334,-1.565705128205128,1
HH-02507,Gakenke,-1.675802,29.813193,2023-04-10,3.0,9.0,0.5,2075,12.8,14.0,10.9,10.8,11.5,13.2,12.200000000000001,-0.3555555555555557,1
HH-02995,Nyabihu,-1.627444,29.496434,2024-03-27,5.0,9.2,7.0,2520,23.6,23.8,23.1,18.8,17.5,17.8,20.766666666666666,-1.2572463768115942,1
HH-04000,Nyabihu,-1.634585,29.528102,2023-05-27,4.0,10.2,1.5,2621,23.6,19.6,21.1,17.5,13.7,20.7,19.36666666666667,-0.8986928104575169,1
HH-07581,Rulindo,-1.726703,30.030663,2024-06-19,5.0,10.1,14.1,1883,45.6,42.3,47.0,45.6,45.0,38.4,43.98333333333333,-3.3547854785478544,1
HH-00907,Rulindo,-1.726703,30.030663,2023-10-22,5.0,11.4,11.3,1530,43.7,55.0,48.7,47.9,26.663943298969073,49.1,45.17732388316151,-2.9629231476457467,1
HH-00029,Burera,-1.5,29.817759,2023-12-14,6.0,11.5,2.2,1875,60.2,61.8,64.3,51.3,74.5,57.0,61.51666666666667,-4.349275362318841,1
HH-06872,Nyabihu,-1.596583,29.540843,2023-05-02,4.0,9.5,1.3,2261,38.1,31.3,35.1,32.0,35.8,32.3,34.1,-2.5894736842105264,1
HH-02508,Musanza,-1.526608,29.656855,2023-04-08,5.0,7.3,2.4,1964,15.1,14.2,14.1,19.6,17.7,14.5,15.866666666666667,-1.17351598173516,1
HH-02429,Musanze,-1.489996,29.686635,2023-01-28,5.0,13.0,4.1,1647,65.6,54.8,53.4,61.6,55.8,59.0,58.36666666666667,-3.48974358974359,1
HH-05044,Rulindo,-1.784772,29.950222,2023-01-07,4.0,12.3,5.0,1797,24.1,20.8,24.1,26.8,20.0,26.3,23.683333333333334,-0.9254742547425473,1
HH-05347,Nyabihu,-1.607038,29.50797,2023-10-28,2.0,9.2,1.4,2294,8.2,8.4,9.8,9.8,7.4,7.5,8.516666666666667,0.07427536231884042,1
HH-00763,Musanze,-1.494611,29.673643,2023-06-21,6.0,10.6,5.4,1706,37.2,24.6,26.1,26.1,25.1,23.1,27.03333333333333,-1.5503144654088048,1
HH-03748,Musanze,-1.54937,29.639255,2024-03-06,3.0,8.1,5.9,1873,17.7,22.9,25.7,22.5,23.6,21.8,22.36666666666667,-1.7613168724279842,1
HH-04812,Gakenke,-1.600891,29.76824,2024-02-28,5.0,7.2,0.7,1963,30.3,28.1,31.9,26.2,26.663943298969073,33.1,29.377323883161512,-3.0801838726613213,1
HH-00285,Burera,-1.4866,29.713278,2024-05-23,5.0,7.9,1.8,2071,20.8,16.8,21.1,20.2,21.8,21.4,20.349999999999998,-1.5759493670886071,1
HH-00687,Burera,-1.486397,29.805874,2023-05-07,5.0,8.1,6.7,1707,21.5,16.1,24.4,22.2,18.6,14.4,19.533333333333335,-1.4115226337448563,1
HH-07396,Nyabihu,-1.556432,29.511027,2024-05-17,5.0,9.5,0.7,1857,38.5,44.9,43.4,36.8,46.2,51.5,43.550000000000004,-3.5842105263157897,1
HH-02354,Gakenke,-1.713278,29.799651,2023-05-21,3.0,14.1,1.0,1947,39.5,36.1,34.2,35.6,33.0,40.6,36.5,-1.5886524822695034,1
HH-06442,Nyabihu,-1.613971,29.507071,2023-07-16,6.0,14.0,2.4,2680,63.0,71.6,65.7,88.0,64.7,76.7,71.61666666666666,-4.11547619047619,1
HH-06984,Rulindo,-1.789916,30.027089,2024-04-14,5.0,8.0,1.7,1756,35.8,37.8,28.6,30.8,31.0,36.5,33.416666666666664,-3.177083333333333,1
HH-00022,Nyabihu,-1.610998,29.490661,2024-03-06,4.0,7.3,13.0,2550,22.6,22.2,24.9,31.0,27.3,21.3,24.88333333333333,-2.4086757990867573,1
HH-02753,Musanze,-1.478495,29.694516,2023-04-20,5.0,7.4,0.5,1945,27.28855670103093,16.5,18.8,16.5,14.3,17.5,18.481426116838488,-1.4974900157889848,1
HH-00886,Nyabihu,-1.550122,29.517098,2023-01-27,6.0,7.8,3.1,2585,37.7,42.8,40.8,48.8,37.2,46.1,42.233333333333334,-4.414529914529915,1
HH-00918,Gakenke,-1.707342,29.855214,2023-05-22,3.0,6.5,0.9,2138,16.1,16.0,15.8,18.2,16.3,18.0,16.733333333333334,-1.5743589743589745,1
HH-01041,Burera,-1.41392,29.839358,2024-03-08,3.0,10.3,1.5,1893,28.9,27.3,28.3,25.3,32.8,23.5,27.683333333333334,-1.687702265372168,1
HH-06353,Nyabihu,-1.629797,29.511142,2024-06-08,4.0,6.8,0.8,2500,15.2,9.7,13.9,10.3,12.5,9.9,11.916666666666666,-0.7524509803921569,1
HH-01266,Nyabihu,-1.65,29.525885,2023-01-05,3.0,81.3,7.6,2439,17.8,18.4,17.2,20.3,18.7,19.9,18.71666666666667,0.7697826978269783,0
HH-04580,Burera,-1.48539,29.774183,2023-06-26,5.0,10.7,2.2,1675,32.7,26.8,26.8,23.4,22.2,22.9,25.799999999999997,-1.4112149532710279,1
HH-06933,Musanze,-1.514755,29.623373,2023-12-01,6.0,8.1,8.3,1605,25.7,23.0,18.7,27.3,19.0,17.1,21.8,-1.6913580246913582,1
HH-07441,Burera,-1.471377,29.840575,2024-03-20,7.0,10.8,7.2,2095,66.3,73.4,70.3,71.8,60.1,70.1,68.66666666666667,-5.358024691358025,1
HH-00278,Burera,-1.408115,29.791362,2023-09-21,6.0,6.8,0.5,1951,16.8,20.5,16.8,17.8,23.1,18.7,18.95,-1.7867647058823528,1
HH-05085,Nyabihu,-1.642663,29.533004,2023-06-13,5.0,6.2,4.9,2294,29.3,25.4,26.8,24.8,30.1,25.3,26.950000000000003,-3.3467741935483875,1
HH-02085,Burera,-1.463489,29.765807,2023-10-10,4.0,8.6,13.9,1924,20.2,17.4,14.4,15.5,17.9,13.6,16.5,-0.9186046511627908,1
HH-01246,Burera,-1.422495,29.716954,2023-11-22,5.0,7.6,1.9,2213,23.8,13.5,18.4,17.7,19.0,19.6,18.666666666666668,-1.4561403508771933,1
HH-02383,Gakenke,-1.688687,29.867668,2023-09-12,1.0,10.1,5.3,1954,27.28855670103093,4.7,4.2,3.8,4.1,4.3,8.064759450171822,0.20150896532952253,1
HH-00572,Rulindo,-1.720229,29.966523,2024-06-04,3.0,11.0,2.7,1824,14.6,14.6,13.0,12.3,13.5,17.0,14.166666666666666,-0.28787878787878785,1
HH-01436,Nyabihu,-1.61589,29.513489,2023-12-03,4.0,11.2,3.0,2528,20.5,18.9,17.5,18.7,18.6,16.5,18.45,-0.6473214285714286,1
HH-03903,Gakenke,-1.740092,29.885427,2023-10-03,3.0,8.9,1.3,2178,15.9,12.0,14.3,11.7,9.9,12.6,12.733333333333334,-0.43071161048689144,1
HH-05090,Nyabihu,-1.599353,29.51926,2024-01-18,2.0,8.0,4.4,2324,8.1,8.1,6.0,7.7,6.7,7.1,7.283333333333334,0.08958333333333324,1
HH-01248,Nyabihu,-1.611657,29.546703,2024-05-23,5.0,6.0,2.3,2519,12.0,17.1,16.7,14.0,26.663943298969073,14.3,16.793990549828177,-1.7989984249713629,1
HH-06012,Rulindo,-1.733812,30.080653,2024-03-29,5.0,6.6,3.4,1777,18.4,13.5,16.0,13.3,11.7,13.0,14.316666666666668,-1.1691919191919196,1
HH-04682,Musanze,-1.509564,29.684003,2024-03-09,6.0,6.8,10.5,1920,20.6,19.9,18.7,18.7,16.0,14.2,18.01666666666667,-1.649509803921569,1
HH-03527,Gakenke,-1.618653,29.794694,2024-05-02,5.0,7.9,13.2,2027,34.2,37.0,36.3,33.8,38.1,31.5,35.15,-3.4493670886075947,1
HH-02515,Burera,-1.478174,29.736495,2023-05-30,5.0,8.0,2.9,1830,31.2,36.8,33.7,33.1,31.8,30.4,32.833333333333336,-3.104166666666667,1
HH-05446,Nyabihu,-1.634086,29.518204,2023-12-25,6.0,9.2,1.7,2284,28.2,21.0,21.9,23.2,26.1,29.5,24.983333333333334,-1.715579710144928,1
HH-01008,Rulindo,-1.719518,30.057609,2023-05-16,3.0,7.7,9.4,1908,23.3,20.0,19.3,18.4,25.1,23.0,21.516666666666666,-1.7943722943722944,1
HH-04771,Nyabihu,-1.571355,29.497146,2023-06-16,4.0,9.5,1.3,2225,35.0,31.6,40.0,41.3,34.2,31.4,35.58333333333333,-2.7456140350877187,1
HH-04544,Musanze,-1.507821,29.644195,2023-01-09,3.0,7.9,1.1,1801,13.8,12.6,14.6,14.3,11.8,9.2,12.716666666666667,-0.609704641350211,1
HH-06417,Musanze,-1.460651,29.630022,2023-11-02,3.0,10.1,3.0,1927,22.2,30.3,26.0,27.5,32.6,28.8,27.900000000000002,-1.7623762376237628,1
HH-06938,Rulindo,-1.734699,30.013425,2023-02-03,3.0,6.6,2.2,1986,11.3,10.3,8.4,8.2,9.4,10.6,9.700000000000001,-0.46969696969696995,1
HH-02065,Nyabihu,-1.623212,29.547922,2023-05-27,4.0,6.9,1.6,2301,23.5,21.1,23.5,26.9,26.3,27.7,24.833333333333332,-2.5990338164251203,1
HH-05353,Musanze,-1.494641,29.552654,2023-08-16,2.0,6.5,0.9,2038,8.9,13.3,11.8,12.6,12.9,9.8,11.549999999999999,-0.7769230769230767,1
HH-06323,Burera,-1.478057,29.757304,2023-07-14,6.0,8.7,7.3,1848,19.2,25.4,28.2,20.9,27.9,16.8,23.066666666666666,-1.6513409961685825,1
HH-01691,Nyabihu,-1.634342,29.524773,2023-02-03,5.0,8.1,4.7,2333,35.3,36.8,33.6,38.8,31.4,36.2,35.35,-3.364197530864198,1
HH-06913,Nyabihu,-1.550767,29.452173,2023-11-08,4.0,9.5,11.0,2444,31.9,28.7,33.6,35.9,36.1,31.1,32.88333333333333,-2.4614035087719297,1
HH-07270,Musanze,-1.528906,29.656217,2023-03-07,4.0,6.7,1.4,1880,12.9,11.5,11.7,12.1,11.4,10.9,11.75,-0.753731343283582,1
HH-05344,Nyabihu,-1.635985,29.546454,2024-03-19,4.0,9.1,6.5,2510,20.1,21.8,19.2,19.9,19.3,15.1,19.23333333333333,-1.1135531135531134,1
HH-01986,Nyabihu,-1.594854,29.465694,2024-04-04,3.0,9.3,6.8,2277,28.8,27.0,30.3,26.3,23.9,21.0,26.216666666666665,-1.8189964157706089,1
HH-00295,Nyabihu,-1.61338,29.511097,2024-01-13,7.0,9.0,4.3,2445,28.2,23.0,26.6,28.8,27.2,21.3,25.850000000000005,-1.8722222222222227,1
HH-01548,Burera,-1.483374,29.794177,2023-12-04,6.0,5.9,6.9,2023,30.3,37.5,33.1,30.8,35.7,27.5,32.48333333333334,-4.5056497175141255,1
HH-02013,Gakenke,-1.623534,29.875761,2024-04-11,4.0,6.4,0.8,2240,14.3,12.4,12.6,14.4,12.2,11.6,12.916666666666666,-1.0182291666666665,1
HH-00589,Nyabihu,-1.606439,29.510942,2023-10-06,6.0,8.7,0.5,2562,38.2,40.8,46.7,38.6,44.3,42.2,41.800000000000004,-3.8045977011494267,1
HH-03330,Rulindo,-1.741986,29.958532,2023-11-24,5.0,9.2,1.4,2015,22.8,21.3,18.1,20.7,19.2,17.2,19.883333333333336,-1.1612318840579716,1
HH-02404,Musanze,-1.523792,29.558428,2023-01-23,6.0,10.0,12.0,1852,28.3,26.3,25.6,29.8,23.9,32.7,27.76666666666667,-1.7766666666666668,1
HH-02130,Musanze,-1.492068,29.698827,2023-08-30,2.0,10.4,1.6,1504,16.0,16.5,22.0,16.6,22.5,20.4,19.0,-0.8269230769230769,1
HH-03999,Burera,-1.488613,29.825816,2023-04-16,4.0,6.8,2.9,2040,20.6,22.8,21.9,26.0,25.7,26.51715206185567,23.919525343642615,-2.5175772564180314,1
HH-07012,Rulindo,-1.71138,30.043784,2023-10-07,4.0,9.2,6.1,1931,16.5,16.3,19.1,18.0,12.1,15.6,16.266666666666666,-0.7681159420289856,1
HH-03742,Rulindo,-1.723393,30.019572,2023-09-21,5.0,9.5,11.3,1992,46.9,44.5,41.5,43.4,46.7,43.0,44.333333333333336,-3.666666666666667,1
